hash	Comment	brand	isTaken	name	number	paypal	physical	price	snipit	url
f28d3be019053c11852a4e40f7948de49236c66c		Amazon	2024-11-25T09:35:46.604	Board Game	1	false	false	29.99	https://screenshot.googleplex.com/AVQZ8xYt2Lwm93v	https://www.amazon.de/Game-Factory-646323-Bezauberndes-Familienspiel/dp/B0CQ8TBC92/ref=sr_1_5?crid=1MSCXMWE7EPHE&dib=eyJ2IjoiMSJ9.FgrkJHU290lE9ZfiOc8OrvErnx1lO4TUWPw0Wh3iiStb_De8xNukyh429VBXjzYPJ_sKyqZasVJoRwFeUhxGfCK9wUwdQKBUwEC4zhBqIYQIwfBmnw5RAGHeMVhpZGMc2kh7W0TH8P98WgFIOR1LAwb-dN5E5frnR1_5aoc1CgJDI8tGHoMZU0qaTcgZryimgY0ynWO_M399SZXAaS-yKHBiYYM16mXIIq7Ld45z8vAhHU9oI1aoEp4i5XeEj0yUylxq4NFEfsc82_2x5uze9m9TxFio4eWA0mYhz1Iyqos._pfoKpEhcKHPIfTLLwE91DEJsFoJmQlLT03CDCFFZV8&dib_tag=se&keywords=spiel+des+jahres+2024&qid=1731615013&s=toys&sprefix=spiel+d%2Ctoys%2C115&sr=1-5
f327ae99444dfe01dd5b585d6159511059b9b1b6		Amazon	2024-12-02T16:10:08.977	Edurino Figurine Racoon	1	false	false	24.99	https://screenshot.googleplex.com/C3jXPyvfjSDipYS	https://www.amazon.de/Edurino-Innovatives-digitales-Lernspiel-Spielerisches/dp/B09ZY95BRH/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.dc942f51-6fb4-4c60-9841-d7d58d59e3c5%3Aamzn1.sym.dc942f51-6fb4-4c60-9841-d7d58d59e3c5&crid=2S6XFKQGLQYWA&cv_ct_cx=edurino+ollie+figur&dib=eyJ2IjoiMSJ9.JCshdd7dNaoYBiwFKgqlww5RXTk438u_mREsoqEEIL-2s6ckRQEVI7Pcsj195qyrQ5WUKMdUsdSfWsHAp7VZyw.49YSw1z8npL5PQEa7ZJvIChiqKXtrZOtyuZ_f64f7Y4&dib_tag=se&keywords=edurino+ollie+figur&nsdOptOutParam=true&pd_rd_i=B09ZY95BRH&pd_rd_r=90f1b9c0-de9d-4fd0-a048-5073ea3b1903&pd_rd_w=bTaHi&pd_rd_wg=eKJL9&pf_rd_p=dc942f51-6fb4-4c60-9841-d7d58d59e3c5&pf_rd_r=5KAFB6EA1M4RPNS4JV3Z&qid=1731608511&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=edurino+olli%2Caps%2C112&sr=1-2-6e6ea531-5af4-4866-af75-1ef299d1c279-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
f7183835b22576b857721685cead80323b48a08f		Amazon	2024-11-28T14:24:57.519	Makeup Set	1	false	false	23.99	https://screenshot.googleplex.com/8ufZxAaXXZFrfd8	https://www.amazon.de/Kinderschminke-Schminkkoffer-M%C3%A4dchen-Schminke-Spielzeug/dp/B0BN8YYKBX/ref=pd_lutyp_ci_mcx_mr_typ_d_d_sccl_1_2/258-3479120-4969848?pd_rd_w=B2NVA&content-id=amzn1.sym.c383a3c5-2ea9-4a28-abc3-05fc632eb4b0:amzn1.symc.0e04ee4a-2b8c-44d8-b829-f6d01bf2800a&pf_rd_p=c383a3c5-2ea9-4a28-abc3-05fc632eb4b0&pf_rd_r=HK9HHD1VQXSKJSRSK74W&pd_rd_wg=pesRA&pd_rd_r=48525d71-25d4-47ae-87e1-c66ab65dceb2&pd_rd_i=B0BN8YYKBX&psc=1
f80c3ca346ce73da7c57a462b44e1285991da7f9		Amazon	2024-11-25T16:33:09.609	Scooter	1	true	false	49.99	https://screenshot.googleplex.com/9z6fNqQp7f9FuPS	https://www.amazon.de/TENBOOM-aufleuchten-Klappbar-h%C3%B6henverstellbar-hinterradbremse/dp/B08SLNW4M2/ref=sr_1_6?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=H72CHZE2ORIQ&dib=eyJ2IjoiMSJ9.PWxsN77rqJCfpYCrUKlWARWXHswOhBwJ6WOTkv9U01S39QgnnmP6QawCOdX7wyT5j0gxdn-Isr7S2Ub5Jlvm3zYJwTt9hwf-QPzN7WRZy-dq9kMZFVkO67VYyTiNjkEN_yuh8LLRnKM1b1pGXzDjz44sMNyYx2B0F310bljwpmVZUOTWddM0CTigra-FuOZbXf1TzqcZbRoIhn5hQcfSoCVyJdGuTZIUNu22AA_8C6z_ES0WDZXyxl4uxyfUutrIEFxuW9PLJfWO7Yyr6E1NrV4IvuH9HhA5fcsOJK7LmXA.eREJeqjvayFVg7PrK36frbR7PAJdiB2AS6DPTFIfcdc&dib_tag=se&keywords=roller&qid=1731615090&s=toys&sprefix=roller%2Ctoys%2C120&sr=1-6&th=1
f87ccc7bc4809a7ee68886e4bf7c539ce5221d71		Amazon	2024-11-25T09:43:12.493	Mini Squishies	1	true	false	19.19	https://screenshot.googleplex.com/5ztKGTfqJPx8LiL	https://www.amazon.de/Squishville-SQM0504-4er-superweiche-Mini-Squishmallows-Pl%C3%BCschfiguren/dp/B0CP9KCJPK/ref=pd_sim_d_sccl_4_2/258-3479120-4969848?pd_rd_w=gC8SO&content-id=amzn1.sym.e53442b4-edc2-418d-9874-8884cf93d467&pf_rd_p=e53442b4-edc2-418d-9874-8884cf93d467&pf_rd_r=1WWX1ZQ1V9SAGCJNPWWN&pd_rd_wg=RaJXX&pd_rd_r=54f8de5d-92aa-44ac-b52b-0e1141d36b53&pd_rd_i=B0CP9KCJPK&psc=1
fa752b8a4f258a0fc7f1e73f5dcbf251fc71ee21		Amazon	2024-12-04T10:53:31.502	TAMAGOTCHI	1	false	false	26.99	https://screenshot.googleplex.com/6zGmNR6TemWuvTF	https://www.amazon.de/Bandai-Tamagotchi-Original-Tamagotchi-virtuelles-elektronisches/dp/B09VLKNP75/ref=sr_1_3?crid=1T3XXG8342MB&dib=eyJ2IjoiMSJ9.BtdjKlXI4QDI0Jjhcvaj9QcvM9amOf3CGY1YQFo9QQR95OAvBzjRf6AjBFLqYUXPh-c7d7fWmWD8A1vxu8v4nLW2kZn2kM65VGg_LQKzEpovH-gjcnLgKrSbFJaHyt7KZ4fIvnwO8ySSfKmvLvckEwX8Yd7I3218pnMP8ME02O6JQi_iRjd18QzOjNLB8rCBEX_Ms24OS2e23Ws8xNz-pfJwP50olpTpNzAnt4E7PLL_wc9WX8jcTQGZf5lIOE28glPhGB-4LmWkt73wbelRmky8X73vIcqaYd4mEKgXsaE.hE8Dx75N4WuK8y8bTgzDsS406du-YWhYxRYixzRFjiI&dib_tag=se&keywords=tamagotchi%2Boriginal&nsdOptOutParam=true&qid=1731612926&s=toys&sprefix=tamagotsch%2Ctoys%2C123&sr=1-3&th=1
fc6a2d1acd1f71059e3447f58be1e2e06448815c		Amazon	2024-11-25T08:49:42.441	Transformer Figurine	1	true	false	24.99	https://screenshot.googleplex.com/nRsaL4gqYkNUz7y	https://www.amazon.de/Transformers-F86935X1-Prime-Changer-Sergeant/dp/B0CP67ZC7N/ref=sr_1_10?dib=eyJ2IjoiMSJ9.DxkHZ81AB4zFEdmskcS7v9T4ouxYPTWZbfrQ6dGkIL7IVzj9ffq7NsNRVZTyjXV7xlCjM6Ied_9eicfV8FRXSrhXgv9Zwu3zVInHGtZ2oJsLkXIzlfCJgDyfI9WyQbMd7db8xOkWCDMrvJ3-kxraELwgeSngafISorn3WLe3K7qmMK7TmPQbOv76hZgc3uPpAew5DcYLksrUpzFa151GkOqFM3vMdhGFFIoaP8LcFA8.B7_WT4s4J2Gcr8hlKAiffJebtgpdYI1ace4EBaOHsSE&dib_tag=se&keywords=transformers&qid=1731613691&sr=8-10
fd2d8178cb21d1dfb931bda87ae6b7f678810a16		Amazon	2024-11-25T17:23:51.804	Minecraft Pencil Case	1	false	false	27.99	https://screenshot.googleplex.com/9Ynjd78cPs7LLoR	https://www.amazon.de/Minecraft-Federm%C3%A4ppchen-Federtasche-Gef%C3%BCllt-Schreibwaren/dp/B0B1DT8F45/ref=sxin_15_pa_sp_search_thematic_sspa?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&content-id=amzn1.sym.2f4276fb-0719-4985-9564-8f5865992fdc%3Aamzn1.sym.2f4276fb-0719-4985-9564-8f5865992fdc&crid=3S2Q4IKRC6BRO&cv_ct_cx=top+model+federm%C3%A4ppchen&dib=eyJ2IjoiMSJ9.z8dzkrON72bYLPo7I8sbo8Qgr97G6neur48zl7wVrSIwH4KJXJeDZGjuxh-i3FkbGpmXlx8LJFzi0Kce40G4rQ.q0rDUjMTrkV_BMdA2HRdVKtdW-4h-a1ErRQ3E-X216s&dib_tag=se&keywords=top+model+federm%C3%A4ppchen&nsdOptOutParam=true&pd_rd_i=B0B1DT8F45&pd_rd_r=88dda99d-59de-4ac7-aa49-ea359de7e508&pd_rd_w=ECSld&pd_rd_wg=gPhzO&pf_rd_p=2f4276fb-0719-4985-9564-8f5865992fdc&pf_rd_r=HKT5YERRF3ZT8KPGREAR&qid=1731609755&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=top+model+federm%C3%A4ppchen%2Caps%2C122&sr=1-1-0bff13d2-7188-4a82-bb3a-ccd1e70f0167-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
fe793019016ca279cf6df35c7ab699a7fe66b7d3		Amazon	2024-12-03T10:24:41.128	Edurino Figurine Fox	1	true	false	24.99	https://screenshot.googleplex.com/iqEajAD5naDuHGC	https://www.amazon.de/Edurino-Innovatives-Spielerisches-Schreibmotorik-Buchstaben/dp/B09ZY92SHQ/ref=sr_1_1_sspa?crid=2S6XFKQGLQYWA&dib=eyJ2IjoiMSJ9.AidPxe9p_H069vCwWiHKi3djlERFc3lY4_38LczpXy7iy0qCZ55CZ47KSvwlkClYLtJibylVyfYuS0pjHhjTLKNQE7_AWuM3oN8w4KobNN045U_GupyTgSHATeQpr2bkGed_FO_sxk-gBPPFm4QJwx8bCKgDPQkdsG4mpu4iQIRP-ndZ-edJJmNoOW3yZ88LszJ3zGlzCvQ2MSShYilBgbmvmGCG6m1887bWd-OVqEoCqeKeeIGXVqCdyf0tm_2BboeCSTYOM2MK2zsXZ7TV-oeEsqjajU2teqWmO6orn-E.qbYhgQe2tDiTOnUkiicTmgK4HBo_QumeVipvm6zxHIw&dib_tag=se&keywords=edurino+ollie+figur&nsdOptOutParam=true&qid=1731608511&sprefix=edurino+olli%2Caps%2C112&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
fee512b7bba32a440cbb4a0160f78ac30c29759b		Amazon	2024-11-25T20:20:54.415	Unicorn Pencil Case	1	false	false	22.95	https://screenshot.googleplex.com/4mrXmfueDCibRin	https://www.amazon.de/Mowtential-Federm%C3%A4ppchen-Buntstifte-Radiergummi-Schulanfang/dp/B0D7MMW6HH/ref=sr_1_13_sspa?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2CG4Z0872SZIR&dib=eyJ2IjoiMSJ9.dvWe-l5dz1uWA-in-k2odeUzwdh1RRyBXGoEeKPwo1wD62rc-GfyJ8ZHGbIMkwFEQv3F73h16oEdCtMMZX1xGK5AuPKQNz36s7uMqqjiwTFhqERG09VUGMZ2ivZXt1pjkbm9PZRvQ8p3EWc-aMiyxfRKftoIt9gifSh8Er2KAyMrCFnheADAXsTZdn1_fdipKWpLVx1K2c50Pez46JMZBfCenHfO-xB1mjnKmDN-BHn7wF5-Eut-FIlQ7NhFmgaQQjG4h7vO_wTojZZ8whA4a5Hw7NusmMjhW68X5BtCBCQ.7puGNwpf7_bN0BkkgCi6XJC1OHUWXfvDb0XlsCtGLxo&dib_tag=se&keywords=TOP%2BModel%2BFederm%C3%A4ppchen&qid=1729859126&sprefix=top%2Bmodel%2Bfederm%C3%A4ppche%2Caps%2C157&sr=8-13-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&th=1
ff3405ae47d99f02434ed0a6683b61f90401e0f4		Amazon	2024-11-25T20:11:03.486	Nike Basecap	1	false	false	24.99	https://screenshot.googleplex.com/78TnQnCyMCDtMUj	https://www.amazon.de/Nike-Dri-Fit-Schwarz-Metallisches-Erwachsener/dp/B0C4YT3QTC/ref=sr_1_3?dib=eyJ2IjoiMSJ9._-GTOXGyWkXAPnHn3ahmUGyFRIe7XOktQ_iILXDlVmDsLJdeSLUtbgAAWa1sZpRMu6s1ajfFkQi3KS6dMXis3MkB9R_PsR47aaa3mqy3EDWQx24UpIp403SxEjDYGSKGrqyieLorEb93grwgNsK0eQsu1baN5aMCKkZVkpLdwOzIj8SHtt33sDNeRzSmj2CfcUJGfv9HjS2RaDUWuHyY8ObTm3j-OCcQenflOeSqhWLnvSdrQR2XBZqiWY_ip2fuKKG9rEJbBIe6sWQsXScCeCpY9QBrqsJOS-EHnNKRpfc.pnTyfplfhV4aQybUNS5YYtBquun-RviuNJ1MBpwlQlg&dib_tag=se&keywords=cape+nike&nsdOptOutParam=true&qid=1731612627&sr=8-3
